"phenotype","taxon","Nsamples","levels","levels_SampleSize","effect.size","R2","F.stat","Pvalue","FDR"
"MED.DISEASES.Neurological.Dizziness.Falling","CARD.ARO_3000796",2000,"Not Applicable","1973:27",0.21557,0.000110902542689636,0.221297349806366,0.638104599250031,0.974024712628862
"MED.DISEASES.Neurological.Dizziness.Falling","CARD.ARO_3003381",2000,"Not Applicable","1973:27",0.92491,0.00142573737644555,2.85240118331377,0.0913938441368157,0.868569643611079
"MED.DISEASES.Neurological.Dizziness.Falling","CARD.ARO_3001214",2000,"Not Applicable","1973:27",0.1291,5.71614990537411e-05,0.114470839805554,0.735146054461686,0.983937218670218
"MED.DISEASES.Neurological.Dizziness.Falling","CARD.ARO_3002867",2000,"Not Applicable","1973:27",-0.15794,2.51682711895022e-05,0.0505172044791212,0.822188748784584,0.984896268264518
"MED.DISEASES.Neurological.Dizziness.Falling","CARD.ARO_3000375",2000,"Not Applicable","1973:27",-0.69018,0.000499253938160821,0.997562906093037,0.318022058140147,0.905139703937341
"MED.DISEASES.Neurological.Dizziness.Falling","CARD.ARO_3000412",2000,"Not Applicable","1973:27",-0.16434,1.97602942114101e-05,0.0394502848471173,0.842579496519831,0.985745351565679
"MED.DISEASES.Neurological.Dizziness.Falling","CARD.ARO_3003369",2000,"Not Applicable","1973:27",0.93979,0.000813501876109232,1.62575838504562,0.202439196799709,0.878072485547052
"MED.DISEASES.Neurological.Dizziness.Falling","CARD.ARO_3002628",2000,"Not Applicable","1973:27",-1.40489,0.00157967358927474,3.16027436863367,0.0756027980285031,0.868569643611079
"MED.DISEASES.Neurological.Dizziness.Falling","CARD.ARO_3002837",2000,"Not Applicable","1973:27",-1.034,0.000791644348374158,1.58072828538556,0.208802984220228,0.882186704896649
"MED.DISEASES.Neurological.Dizziness.Falling","CARD.ARO_3004042",2000,"Not Applicable","1973:27",0.54898,0.000573814056300822,1.147056679318,0.284295687988965,0.904724387470265
"MED.DISEASES.Neurological.Dizziness.Falling","CARD.ARO_3002639",2000,"Not Applicable","1973:27",-1.23184,0.00162143593945776,3.24578352902796,0.0717583704054917,0.868569643611079
"MED.DISEASES.Neurological.Dizziness.Falling","CARD.ARO_3001329",2000,"Not Applicable","1973:27",0.16873,6.38482618235922e-05,0.127497966903656,0.721078234628184,0.983937218670218
"MED.DISEASES.Neurological.Dizziness.Falling","CARD.ARO_3000194",2000,"Not Applicable","1973:27",-0.61647,0.00250174193401399,5.01223175939647,0.0252787050705402,0.868569643611079
"MED.DISEASES.Neurological.Dizziness.Falling","CARD.ARO_3002612",2000,"Not Applicable","1973:27",0.30895,0.000350435466429897,0.699701991283467,0.40298402752289,0.932743430144537
"MED.DISEASES.Neurological.Dizziness.Falling","CARD.ARO_3000237",2000,"Not Applicable","1973:27",1.80546,0.0065094142603443,13.1061148041252,0.00030167258670112,0.868569643611079
"MED.DISEASES.Neurological.Dizziness.Falling","CARD.ARO_3003097",2000,"Not Applicable","1973:27",0.38571,8.98617940949761e-05,0.179769899823936,0.671616771021356,0.983937218670218
"MED.DISEASES.Neurological.Dizziness.Falling","CARD.ARO_3002999",2000,"Not Applicable","1973:27",-0.71886,0.000823867544114807,1.64934585601653,0.199197102597228,0.878072485547052
"MED.DISEASES.Neurological.Dizziness.Falling","CARD.ARO_3000410",2000,"Not Applicable","1973:27",-0.25639,0.000338726875203891,0.676147371384193,0.411014793320609,0.932743430144537
"MED.DISEASES.Neurological.Dizziness.Falling","CARD.ARO_3001777",2000,"Not Applicable","1973:27",-0.04708,6.30182849081448e-06,0.0125814499741519,0.91070222867224,0.992576955649472
"MED.DISEASES.Neurological.Dizziness.Falling","CARD.ARO_3000567",2000,"Not Applicable","1973:27",-0.4282,0.000376087315427664,0.750945633212868,0.38628121037827,0.92680552019942
"MED.DISEASES.Neurological.Dizziness.Falling","CARD.ARO_3002647",2000,"Not Applicable","1973:27",-0.72835,0.000575040775315035,1.14832841092406,0.284028961058376,0.904724387470265
"MED.DISEASES.Neurological.Dizziness.Falling","CARD.ARO_3002930",2000,"Not Applicable","1973:27",0.12598,1.1291164703665e-05,0.0225439207148475,0.880664345282446,0.990443198271292
"MED.DISEASES.Neurological.Dizziness.Falling","CARD.ARO_3003775",2000,"Not Applicable","1973:27",0.33572,0.000191609392741435,0.382996197437307,0.536074724489921,0.96307272838967
"MED.DISEASES.Neurological.Dizziness.Falling","CARD.ARO_3003167",2000,"Not Applicable","1973:27",-1.31468,0.00175464506404766,3.50959458350377,0.0611604845225029,0.868569643611079
"MED.DISEASES.Neurological.Dizziness.Falling","CARD.ARO_3003838",2000,"Not Applicable","1973:27",0.03144,5.00899487131069e-06,0.0100177261527309,0.920284049023999,0.994688837879878
"MED.DISEASES.Neurological.Dizziness.Falling","CARD.ARO_3000206",2000,"Not Applicable","1973:27",0.78099,0.0028085293174203,5.62052055208131,0.0178459167903272,0.868569643611079
"MED.DISEASES.Neurological.Dizziness.Falling","CARD.ARO_3000254",2000,"Not Applicable","1973:27",-5e-04,1.25919494297667e-09,2.51284044684169e-06,0.998735357089957,0.999424055322441
"MED.DISEASES.Neurological.Dizziness.Falling","CARD.ARO_3000829",2000,"Not Applicable","1973:27",0.71853,0.00157833780481712,3.15875408298505,0.0756731198290256,0.868569643611079
"MED.DISEASES.Neurological.Dizziness.Falling","CARD.ARO_3000027",2000,"Not Applicable","1973:27",1.20268,0.00261822283676076,5.24385065549982,0.0221284248800306,0.868569643611079
"MED.DISEASES.Neurological.Dizziness.Falling","CARD.ARO_3004126",2000,"Not Applicable","1973:27",0.86351,0.00145957380898219,2.91718218325801,0.0877963576550982,0.868569643611079
"MED.DISEASES.Neurological.Dizziness.Falling","CARD.ARO_3003303",2000,"Not Applicable","1973:27",1.28611,0.00267361383428348,5.35089464833333,0.0208128873186502,0.868569643611079
"MED.DISEASES.Neurological.Dizziness.Falling","CARD.ARO_3000795",2000,"Not Applicable","1973:27",0.6395,0.000935578580831786,1.87202096614131,0.171397866379776,0.868569643611079
"MED.DISEASES.Neurological.Dizziness.Falling","CARD.ARO_3000518",2000,"Not Applicable","1973:27",-0.05366,4.3229815918657e-06,0.00864585283615817,0.925926340899676,0.994750157964465
"MED.DISEASES.Neurological.Dizziness.Falling","CARD.ARO_3003550",2000,"Not Applicable","1973:27",0.42262,0.000325471898674945,0.649967200912173,0.420220495288908,0.932743430144537
"MED.DISEASES.Neurological.Dizziness.Falling","CARD.ARO_3003549",2000,"Not Applicable","1973:27",0.87987,0.00114708595586143,2.29676203172319,0.12980243028096,0.868569643611079
"MED.DISEASES.Neurological.Dizziness.Falling","CARD.ARO_3003548",2000,"Not Applicable","1973:27",0.63636,0.000636145331181795,1.27090388722744,0.259732748965472,0.90128831423841
"MED.DISEASES.Neurological.Dizziness.Falling","CARD.ARO_3003576",2000,"Not Applicable","1973:27",0.85527,0.00226154659368372,4.53095484370697,0.0334092559309705,0.868569643611079
"MED.DISEASES.Neurological.Dizziness.Falling","CARD.ARO_3002688",2000,"Not Applicable","1973:27",-0.35628,0.000238142835995286,0.475348133030688,0.490617193362993,0.94935593200668
"MED.DISEASES.Neurological.Dizziness.Falling","CARD.ARO_3004039",2000,"Not Applicable","1973:27",0.71373,0.00210766453462527,4.21447029924911,0.0402107424763922,0.868569643611079
"MED.DISEASES.Neurological.Dizziness.Falling","CARD.ARO_3000191",2000,"Not Applicable","1973:27",0.05186,2.6353106189988e-06,0.00526494665973965,0.942163569721069,0.995831772575621
"MED.DISEASES.Neurological.Dizziness.Falling","CARD.ARO_3000196",2000,"Not Applicable","1973:27",0.62937,0.000342064662534435,0.684430472320923,0.408164212116714,0.932743430144537
"MED.DISEASES.Neurological.Dizziness.Falling","CARD.ARO_3000556",2000,"Not Applicable","1973:27",-0.61919,0.000704105644692326,1.4056913053605,0.235914175730688,0.882186704896649
"MED.DISEASES.Neurological.Dizziness.Falling","CARD.ARO_3002629",2000,"Not Applicable","1973:27",-0.34472,0.000328988060222741,0.657482437951795,0.417546865698224,0.932743430144537
"MED.DISEASES.Neurological.Dizziness.Falling","CARD.ARO_3003889",2000,"Not Applicable","1973:27",0.31101,0.000152085531367524,0.303682095021318,0.581644940681483,0.96911365927494
"MED.DISEASES.Neurological.Dizziness.Falling","CARD.ARO_3003899",2000,"Not Applicable","1973:27",0.68101,0.00111784403198591,2.23487563327854,0.135085634415032,0.868569643611079
"MED.DISEASES.Neurological.Dizziness.Falling","CARD.ARO_3003900",2000,"Not Applicable","1973:27",0.33988,0.000185229882227919,0.370609917958542,0.542741308066615,0.964142294591664
"MED.DISEASES.Neurological.Dizziness.Falling","CARD.ARO_3003893",2000,"Not Applicable","1973:27",1.55665,0.00293041617775284,5.86505109808489,0.0155330393059319,0.868569643611079
"MED.DISEASES.Neurological.Dizziness.Falling","CARD.ARO_3003890",2000,"Not Applicable","1973:27",0.36692,0.000166259800134152,0.33245330222183,0.56428310023596,0.96911365927494
"MED.DISEASES.Neurological.Dizziness.Falling","CARD.ARO_3000676",2000,"Not Applicable","1973:27",-0.11899,4.05529383356879e-05,0.0810105945359467,0.775962067934594,0.984896268264518
"MED.DISEASES.Neurological.Dizziness.Falling","CARD.ARO_3004127",2000,"Not Applicable","1973:27",0.40181,0.00052700384762618,1.05374448686887,0.304770716564713,0.905139703937341
"MED.DISEASES.Neurological.Dizziness.Falling","CARD.ARO_3000832",2000,"Not Applicable","1973:27",0.29676,0.000434894645474445,0.868996187849866,0.351346154541444,0.913526848369468
"MED.DISEASES.Neurological.Dizziness.Falling","CARD.ARO_3000830",2000,"Not Applicable","1973:27",0.50839,0.000395547965760544,0.791829402377678,0.373654816285935,0.924171230287225
"MED.DISEASES.Neurological.Dizziness.Falling","CARD.ARO_3003288",2000,"Not Applicable","1973:27",0.19813,4.96234006491063e-05,0.0991794183929764,0.75284952945282,0.983937218670218
"MED.DISEASES.Neurological.Dizziness.Falling","CARD.ARO_3000216",2000,"Not Applicable","1973:27",1.09806,0.00252653437504954,5.07418497391554,0.0243929633494126,0.868569643611079
"MED.DISEASES.Neurological.Dizziness.Falling","CARD.ARO_3003807",2000,"Not Applicable","1973:27",0.41186,0.000428799530788351,0.856183637327594,0.354920792806531,0.913526848369468
"MED.DISEASES.Neurological.Dizziness.Falling","CARD.ARO_3003841",2000,"Not Applicable","1973:27",0.69199,0.00136257325589104,2.72380914332007,0.0990192409901101,0.868569643611079
"MED.DISEASES.Neurological.Dizziness.Falling","CARD.ARO_3003751",2000,"Not Applicable","1973:27",0.2927,0.000418711120727401,0.836012384627755,0.360650218751877,0.913597338373532
"MED.DISEASES.Neurological.Dizziness.Falling","CARD.ARO_3003950",2000,"Not Applicable","1973:27",0.34233,0.000261840662656886,0.52288739347414,0.46969736060907,0.94521252529847
"MED.DISEASES.Neurological.Dizziness.Falling","CARD.ARO_3003390",2000,"Not Applicable","1973:27",0.49468,0.000696780434079098,1.39609186875598,0.237519842272485,0.882388622965631
"MED.DISEASES.Neurological.Dizziness.Falling","CARD.ARO_3004049",2000,"Not Applicable","1973:27",1.08746,0.00227839929104834,4.55886454417682,0.0328702823252797,0.868569643611079
"MED.DISEASES.Neurological.Dizziness.Falling","CARD.ARO_3003820",2000,"Not Applicable","1973:27",0.78902,0.00197457297567589,3.95080254454756,0.0469855240786567,0.868569643611079
"MED.DISEASES.Neurological.Dizziness.Falling","CARD.ARO_3003952",2000,"Not Applicable","1973:27",0.67978,0.00105908852837449,2.11664178360731,0.145863041396334,0.868569643611079
"MED.DISEASES.Neurological.Dizziness.Falling","CARD.ARO_3000516",2000,"Not Applicable","1973:27",0.26956,0.000133074663975936,0.265938440896124,0.606126548506879,0.970385291599955
"MED.DISEASES.Neurological.Dizziness.Falling","CARD.ARO_3000024",2000,"Not Applicable","1973:27",-0.01059,2.11666705474752e-07,0.00042258504873131,0.983601198833105,0.998959205131665
"MED.DISEASES.Neurological.Dizziness.Falling","CARD.ARO_3003511",2000,"Not Applicable","1973:27",-0.10245,1.64831848542299e-05,0.032922034878848,0.856037279578312,0.988084907194915
"MED.DISEASES.Neurological.Dizziness.Falling","CARD.ARO_3004290",2000,"Not Applicable","1973:27",0.6515,0.00114462876412248,2.30086285218038,0.129460583620112,0.868569643611079
"MED.DISEASES.Neurological.Dizziness.Falling","CARD.ARO_3003926",2000,"Not Applicable","1973:27",-0.51858,0.00081299480443457,1.62499951619853,0.202544530020043,0.878072485547052
"MED.DISEASES.Neurological.Dizziness.Falling","CARD.ARO_3003316",2000,"Not Applicable","1973:27",0.63932,0.000588462582741016,1.17668418986289,0.278163130314171,0.904724387470265
"MED.DISEASES.Neurological.Dizziness.Falling","CARD.ARO_3000616",2000,"Not Applicable","1973:27",-0.4412,0.000529569140868137,1.05814759269579,0.303762754050863,0.905139703937341
"MED.DISEASES.Neurological.Dizziness.Falling","CARD.ARO_3003386",2000,"Not Applicable","1973:27",0.14533,3.76595478895266e-05,0.075202676576272,0.783935448336158,0.984896268264518
"MED.DISEASES.Neurological.Dizziness.Falling","CARD.ARO_3003924",2000,"Not Applicable","1973:27",-0.28738,0.000198484965139796,0.397078008373155,0.528674332374922,0.9566730192893
"MED.DISEASES.Neurological.Dizziness.Falling","CARD.ARO_3003925",2000,"Not Applicable","1973:27",-0.37485,0.000434821541680067,0.873866332592138,0.350000296315139,0.913526848369468
"MED.DISEASES.Neurological.Dizziness.Falling","CARD.ARO_3003730",2000,"Not Applicable","1973:27",-0.93158,0.00207303269486419,4.15255275585864,0.0417034878455555,0.868569643611079
"MED.DISEASES.Neurological.Dizziness.Falling","CARD.ARO_3000615",2000,"Not Applicable","1973:27",1.66851,0.00236411891220286,4.73944454156421,0.029595464028608,0.868569643611079
"MED.DISEASES.Neurological.Dizziness.Falling","CARD.ARO_3000263",2000,"Not Applicable","1973:27",0.00125,2.89571886477949e-09,5.79704313350814e-06,0.998079171969581,0.999424055322441
"MED.DISEASES.Neurological.Dizziness.Falling","CARD.ARO_3000828",2000,"Not Applicable","1973:27",0.96496,0.00174800099979193,3.49770076260434,0.0616004279413164,0.868569643611079
"MED.DISEASES.Neurological.Dizziness.Falling","CARD.ARO_3000491",2000,"Not Applicable","1973:27",0.31703,0.000150651571593563,0.300783893123519,0.583452771959285,0.96911365927494
"MED.DISEASES.Neurological.Dizziness.Falling","CARD.ARO_3000508",2000,"Not Applicable","1973:27",-0.02939,2.52341768389229e-06,0.00503746161267497,0.943424704645631,0.995831772575621
"MED.DISEASES.Neurological.Mental.Fibromyalgia","CARD.ARO_3003559",2000,"Not Applicable","1941:59",-0.26044,0.000241967313024241,0.484141905553367,0.486633214674596,0.947717933821393
"MED.DISEASES.Neurological.Mental.Fibromyalgia","CARD.ARO_3004454",2000,"Not Applicable","1941:59",0.19578,0.000162913420413204,0.325305171226194,0.568500966834689,0.96911365927494
"MED.DISEASES.Neurological.Mental.Fibromyalgia","CARD.ARO_3000190",2000,"Not Applicable","1941:59",-0.47966,0.000923297443204774,1.8491641991399,0.174034289236272,0.87047629680141
"MED.DISEASES.Neurological.Mental.Fibromyalgia","CARD.ARO_3000498",2000,"Not Applicable","1941:59",-0.32428,0.000152668779569612,0.305744979673242,0.580365000522846,0.96911365927494
"MED.DISEASES.Neurological.Mental.Fibromyalgia","CARD.ARO_3003361",2000,"Not Applicable","1941:59",0.27431,0.000439886070894639,0.878326808086046,0.348773800908096,0.913526848369468
"MED.DISEASES.Neurological.Mental.Fibromyalgia","CARD.ARO_3002686",2000,"Not Applicable","1941:59",-0.38607,0.00120044010468427,2.39849508739077,0.121610646833018,0.868569643611079
"MED.DISEASES.Neurological.Mental.Fibromyalgia","CARD.ARO_3002897",2000,"Not Applicable","1941:59",-0.27394,0.000187142683645473,0.373966704299113,0.540919650615886,0.963710447571007
"MED.DISEASES.Neurological.Mental.Fibromyalgia","CARD.ARO_3000464",2000,"Not Applicable","1941:59",-0.38732,0.000672935063547837,1.34691882538513,0.245956352015067,0.890447172442715
"MED.DISEASES.Neurological.Mental.Fibromyalgia","CARD.ARO_3002660",2000,"Not Applicable","1941:59",-0.12585,4.04235543852e-05,0.0807734930545022,0.776281415196512,0.984896268264518
"MED.DISEASES.Neurological.Mental.Fibromyalgia","CARD.ARO_3000522",2000,"Not Applicable","1941:59",-0.53504,0.000719112663832211,1.43894790766601,0.230452110395564,0.882186704896649
"MED.DISEASES.Neurological.Mental.Fibromyalgia","CARD.ARO_3001216",2000,"Not Applicable","1941:59",0.37838,0.000514102111385132,1.02746570742242,0.310877560139999,0.905139703937341
"MED.DISEASES.Neurological.Mental.Fibromyalgia","CARD.ARO_3003577",2000,"Not Applicable","1941:59",-0.0011,1.23635302737811e-08,2.46790334098677e-05,0.996036782340836,0.999424055322441
"MED.DISEASES.Neurological.Mental.Fibromyalgia","CARD.ARO_3000792",2000,"Not Applicable","1941:59",0.67154,0.00203513514819924,4.07657685812801,0.043615185452081,0.868569643611079
"MED.DISEASES.Neurological.Mental.Fibromyalgia","CARD.ARO_3000793",2000,"Not Applicable","1941:59",0.05828,1.48360114818921e-05,0.0296215614519989,0.863369171580991,0.988084907194915
"MED.DISEASES.Neurological.Mental.Fibromyalgia","CARD.ARO_3000794",2000,"Not Applicable","1941:59",0.30252,0.000380698141048533,0.761647827691979,0.38291835612083,0.92680552019942
"MED.DISEASES.Neurological.Mental.Fibromyalgia","CARD.ARO_3003578",2000,"Not Applicable","1941:59",-0.0689,1.82313142340243e-05,0.036379090841416,0.848754161998711,0.987293266243658
"MED.DISEASES.Neurological.Mental.Fibromyalgia","CARD.ARO_3000074",2000,"Not Applicable","1941:59",0.47108,0.000834991947687368,1.6684819259664,0.196611614433131,0.873164607340788
"MED.DISEASES.Neurological.Mental.Fibromyalgia","CARD.ARO_3002986",2000,"Not Applicable","1941:59",0.15643,8.17733120410851e-05,0.163245719572405,0.686228979167245,0.983937218670218
"MED.DISEASES.Neurological.Mental.Fibromyalgia","CARD.ARO_3000656",2000,"Not Applicable","1941:59",-0.12131,8.7151638125504e-05,0.174248840244957,0.676407925711447,0.983937218670218
"MED.DISEASES.Neurological.Mental.Fibromyalgia","CARD.ARO_3000499",2000,"Not Applicable","1941:59",-0.40512,0.000786298301762844,1.57347820342192,0.209849556924777,0.882186704896649
"MED.DISEASES.Neurological.Mental.Fibromyalgia","CARD.ARO_3000502",2000,"Not Applicable","1941:59",-0.31289,0.000499985057589257,0.998036181093742,0.317907315792345,0.905139703937341
"MED.DISEASES.Neurological.Mental.Fibromyalgia","CARD.ARO_3000796",2000,"Not Applicable","1941:59",0.14578,0.000108929133959215,0.217359138003806,0.641110431508479,0.976054659441213
"MED.DISEASES.Neurological.Mental.Fibromyalgia","CARD.ARO_3003381",2000,"Not Applicable","1941:59",0.94765,0.00321463379728591,6.44291478037496,0.0112150359174685,0.868569643611079
"MED.DISEASES.Neurological.Mental.Fibromyalgia","CARD.ARO_3001214",2000,"Not Applicable","1941:59",0.35642,0.000935765481168748,1.87560539392476,0.170988599831438,0.868569643611079
"MED.DISEASES.Neurological.Mental.Fibromyalgia","CARD.ARO_3002867",2000,"Not Applicable","1941:59",-0.75514,0.00123563242606253,2.48315855300264,0.115229508738836,0.868569643611079
"MED.DISEASES.Neurological.Mental.Fibromyalgia","CARD.ARO_3000375",2000,"Not Applicable","1941:59",-0.70937,0.00113276919651999,2.26483136744991,0.132498913314468,0.868569643611079
"MED.DISEASES.Neurological.Mental.Fibromyalgia","CARD.ARO_3000412",2000,"Not Applicable","1941:59",-0.59436,0.000555172509679656,1.10896399743401,0.29243478988425,0.904724387470265
"MED.DISEASES.Neurological.Mental.Fibromyalgia","CARD.ARO_3003369",2000,"Not Applicable","1941:59",0.54702,0.000591962637022358,1.18275657243785,0.276926897254016,0.904724387470265
"MED.DISEASES.Neurological.Mental.Fibromyalgia","CARD.ARO_3002628",2000,"Not Applicable","1941:59",-0.51572,0.000457200669632872,0.913641283799694,0.33926592929406,0.908885947979821
"MED.DISEASES.Neurological.Mental.Fibromyalgia","CARD.ARO_3002837",2000,"Not Applicable","1941:59",-0.53761,0.000459627861626829,0.917464268290515,0.338257714305941,0.908885947979821
"MED.DISEASES.Neurological.Mental.Fibromyalgia","CARD.ARO_3004042",2000,"Not Applicable","1941:59",0.51493,0.00108429458864139,2.16861864099112,0.141010446952593,0.868569643611079
"MED.DISEASES.Neurological.Mental.Fibromyalgia","CARD.ARO_3002639",2000,"Not Applicable","1941:59",0.06879,1.08613684665947e-05,0.0217071608527767,0.882883677700373,0.990584284948316
"MED.DISEASES.Neurological.Mental.Fibromyalgia","CARD.ARO_3001329",2000,"Not Applicable","1941:59",-0.04081,8.02283203924685e-06,0.0160198193365403,0.899293952074034,0.992576955649472
"MED.DISEASES.Neurological.Mental.Fibromyalgia","CARD.ARO_3000194",2000,"Not Applicable","1941:59",-0.34641,0.00169665583876838,3.39649828846535,0.0654832508391428,0.868569643611079
"MED.DISEASES.Neurological.Mental.Fibromyalgia","CARD.ARO_3002612",2000,"Not Applicable","1941:59",0.39698,0.00124265945180298,2.48339137560226,0.115212479420323,0.868569643611079
"MED.DISEASES.Neurological.Mental.Fibromyalgia","CARD.ARO_3000237",2000,"Not Applicable","1941:59",-0.05444,1.27092810086435e-05,0.025422298558905,0.873335438904157,0.988573958434175
"MED.DISEASES.Neurological.Mental.Fibromyalgia","CARD.ARO_3003097",2000,"Not Applicable","1941:59",-0.81976,0.000871798392235466,1.74541465567422,0.186605718593272,0.871860108022199
"MED.DISEASES.Neurological.Mental.Fibromyalgia","CARD.ARO_3002999",2000,"Not Applicable","1941:59",0.08354,2.38955778032583e-05,0.0477995029850729,0.826959884793986,0.984896268264518
"MED.DISEASES.Neurological.Mental.Fibromyalgia","CARD.ARO_3000410",2000,"Not Applicable","1941:59",0.25976,0.00074676415195818,1.49125707135355,0.222165815463852,0.882186704896649
"MED.DISEASES.Neurological.Mental.Fibromyalgia","CARD.ARO_3001777",2000,"Not Applicable","1941:59",-0.24287,0.000360115447583491,0.719216541590681,0.396502753764519,0.932743430144537
"MED.DISEASES.Neurological.Mental.Fibromyalgia","CARD.ARO_3000567",2000,"Not Applicable","1941:59",-0.29073,0.000372371100274691,0.743522581458723,0.388638436696547,0.926898495503434
"MED.DISEASES.Neurological.Mental.Fibromyalgia","CARD.ARO_3002647",2000,"Not Applicable","1941:59",-0.49697,0.000574996864841698,1.14824067337917,0.284047352523316,0.904724387470265
"MED.DISEASES.Neurological.Mental.Fibromyalgia","CARD.ARO_3002930",2000,"Not Applicable","1941:59",0.1921,5.63834323530712e-05,0.112580148054568,0.737260859493891,0.983937218670218
"MED.DISEASES.Neurological.Mental.Fibromyalgia","CARD.ARO_3003775",2000,"Not Applicable","1941:59",0.20806,0.000158057469262012,0.315920706803524,0.574132668112579,0.96911365927494
"MED.DISEASES.Neurological.Mental.Fibromyalgia","CARD.ARO_3003167",2000,"Not Applicable","1941:59",-0.03882,3.28529682682625e-06,0.00655964560670114,0.935456725590381,0.994809964071718
"MED.DISEASES.Neurological.Mental.Fibromyalgia","CARD.ARO_3003838",2000,"Not Applicable","1941:59",0.10375,0.000117165710017275,0.23435160367359,0.628368921391835,0.973904694097674
"MED.DISEASES.Neurological.Mental.Fibromyalgia","CARD.ARO_3000206",2000,"Not Applicable","1941:59",-0.02788,7.68791700096982e-06,0.0153422051369518,0.901435707749994,0.992576955649472
"MED.DISEASES.Neurological.Mental.Fibromyalgia","CARD.ARO_3000254",2000,"Not Applicable","1941:59",0.02401,6.11975218152211e-06,0.0122126080176435,0.91201550448165,0.992576955649472
"MED.DISEASES.Neurological.Mental.Fibromyalgia","CARD.ARO_3000829",2000,"Not Applicable","1941:59",0.37641,0.000930320452348777,1.8606564648308,0.172702920748206,0.868569643611079
"MED.DISEASES.Neurological.Mental.Fibromyalgia","CARD.ARO_3000027",2000,"Not Applicable","1941:59",0.51239,0.00102070665700096,2.04102675742821,0.153262812031289,0.868569643611079
"MED.DISEASES.Neurological.Mental.Fibromyalgia","CARD.ARO_3004126",2000,"Not Applicable","1941:59",0.0205,1.76678214466034e-06,0.00352603548063841,0.952655047306713,0.995831772575621
"MED.DISEASES.Neurological.Mental.Fibromyalgia","CARD.ARO_3003303",2000,"Not Applicable","1941:59",0.36315,0.000457831985307415,0.914259637633959,0.339102580642844,0.908885947979821
"MED.DISEASES.Neurological.Mental.Fibromyalgia","CARD.ARO_3000795",2000,"Not Applicable","1941:59",0.14925,0.000109449462240657,0.218818668189821,0.639992605798247,0.975569253033283
"MED.DISEASES.Neurological.Mental.Fibromyalgia","CARD.ARO_3000518",2000,"Not Applicable","1941:59",0.44335,0.000633734842176909,1.2682537520479,0.260229979714729,0.90128831423841
"MED.DISEASES.Neurological.Mental.Fibromyalgia","CARD.ARO_3003550",2000,"Not Applicable","1941:59",0.63297,0.00156810555342197,3.13540598522089,0.0767619858597076,0.868569643611079
"MED.DISEASES.Neurological.Mental.Fibromyalgia","CARD.ARO_3003549",2000,"Not Applicable","1941:59",0.99746,0.00316616428855709,6.3523503305688,0.0118000337277644,0.868569643611079
"MED.DISEASES.Neurological.Mental.Fibromyalgia","CARD.ARO_3003548",2000,"Not Applicable","1941:59",1.17775,0.0046800165785143,9.38784779116837,0.00221351170391755,0.868569643611079
"MED.DISEASES.Neurological.Mental.Fibromyalgia","CARD.ARO_3003576",2000,"Not Applicable","1941:59",0.26495,0.000466129009648784,0.932197595992415,0.334409552916527,0.908885947979821
"MED.DISEASES.Neurological.Mental.Fibromyalgia","CARD.ARO_3002688",2000,"Not Applicable","1941:59",0.15379,9.52952585301319e-05,0.190188168989423,0.662807238318486,0.982145191731641
"MED.DISEASES.Neurological.Mental.Fibromyalgia","CARD.ARO_3004039",2000,"Not Applicable","1941:59",0.0348,1.07646903755546e-05,0.021479849887545,0.88349409198093,0.990584284948316
"MED.DISEASES.Neurological.Mental.Fibromyalgia","CARD.ARO_3000191",2000,"Not Applicable","1941:59",-0.32024,0.000215802172600232,0.431231716788052,0.511460921203312,0.952381097946067
"MED.DISEASES.Neurological.Mental.Fibromyalgia","CARD.ARO_3000196",2000,"Not Applicable","1941:59",-0.59956,0.000666729912721814,1.33448133861089,0.248147884662512,0.890447172442715
"MED.DISEASES.Neurological.Mental.Fibromyalgia","CARD.ARO_3000556",2000,"Not Applicable","1941:59",0.0241,2.29184808598359e-06,0.00457228250420732,0.946095980707836,0.995831772575621
"MED.DISEASES.Neurological.Mental.Fibromyalgia","CARD.ARO_3002629",2000,"Not Applicable","1941:59",-0.18572,0.000205092286848383,0.409825945567406,0.522131375898023,0.953423344922463
"MED.DISEASES.Neurological.Mental.Fibromyalgia","CARD.ARO_3003889",2000,"Not Applicable","1941:59",0.14725,7.32219241813625e-05,0.146196893817385,0.702237290443631,0.983937218670218
"MED.DISEASES.Neurological.Mental.Fibromyalgia","CARD.ARO_3003899",2000,"Not Applicable","1941:59",-0.02429,3.05519519503447e-06,0.0061013536341066,0.937747461516395,0.994809964071718
"MED.DISEASES.Neurological.Mental.Fibromyalgia","CARD.ARO_3003900",2000,"Not Applicable","1941:59",0.27731,0.000264842476965347,0.529941956987618,0.466716692581178,0.942438393012599
"MED.DISEASES.Neurological.Mental.Fibromyalgia","CARD.ARO_3003893",2000,"Not Applicable","1941:59",0.93484,0.00226995161661049,4.54016284913092,0.0332304231776497,0.868569643611079
"MED.DISEASES.Neurological.Mental.Fibromyalgia","CARD.ARO_3003890",2000,"Not Applicable","1941:59",0.3281,0.000285542287834558,0.571038984381094,0.449935556862038,0.932743430144537
"MED.DISEASES.Neurological.Mental.Fibromyalgia","CARD.ARO_3000676",2000,"Not Applicable","1941:59",0.29769,0.000545143701022992,1.08955705732424,0.29669583525804,0.904724387470265
