"phenotype","taxon","Nsamples","levels","levels_SampleSize","effect.size","R2","F.stat","Pvalue","FDR"
"MED.DISEASES.Other.Chronic.Muscle.Weakness","PWY.7282..4.amino.2.methyl.5.phosphomethylpyrimidine.biosynthesis..yeast.",2000,"Not Applicable","1892:108",0.00946,9.80765957022371e-06,0.0195726959319947,0.888751186553048,0.995398146482195
"MED.DISEASES.Other.Chronic.Muscle.Weakness","PWY.7315..dTDP.N.acetylthomosamine.biosynthesis",2000,"Not Applicable","1892:108",-0.00123,0.000197250027609131,0.393838710175576,0.53036030364277,0.987083442574142
"MED.DISEASES.Other.Chronic.Muscle.Weakness","PWY.7323..superpathway.of.GDP.mannose.derived.O.antigen.building.blocks.biosynthesis",2000,"Not Applicable","1892:108",-0.01949,0.00148704951546814,2.97451712897102,0.0847402536380548,0.842342646711501
"MED.DISEASES.Other.Chronic.Muscle.Weakness","PWY.7357..thiamin.formation.from.pyrithiamine.and.oxythiamine..yeast.",2000,"Not Applicable","1892:108",-0.00384,5.80443286160549e-05,0.115930207253953,0.733526975109945,0.995398146482195
"MED.DISEASES.Other.Chronic.Muscle.Weakness","PWY.7371..1.4.dihydroxy.6.naphthoate.biosynthesis.II",2000,"Not Applicable","1892:108",-7e-04,7.32537846827881e-05,0.146372625857914,0.702066946386927,0.995398146482195
"MED.DISEASES.Other.Chronic.Muscle.Weakness","PWY.7383..anaerobic.energy.metabolism..invertebrates..cytosol.",2000,"Not Applicable","1892:108",-0.01061,0.000759029234187132,1.51605569628553,0.218362488488447,0.909344431260602
"MED.DISEASES.Other.Chronic.Muscle.Weakness","PWY.7388..octanoyl..acyl.carrier.protein..biosynthesis..mitochondria..yeast.",2000,"Not Applicable","1892:108",-0.00132,0.00020003801574224,0.399665756118658,0.527334365932807,0.986590929855025
"MED.DISEASES.Other.Chronic.Muscle.Weakness","PWY.7392..taxadiene.biosynthesis..engineered.",2000,"Not Applicable","1892:108",-0.00138,0.000278431392578877,0.556030438290404,0.45595192133364,0.97634823654213
"MED.DISEASES.Other.Chronic.Muscle.Weakness","PWY.7409..phospholipid.remodeling..phosphatidylethanolamine..yeast.",2000,"Not Applicable","1892:108",-0.0206,0.00215888709262988,4.323717012029,0.0377121895305787,0.811035633927274
"MED.DISEASES.Other.Chronic.Muscle.Weakness","PWY.7446..sulfoglycolysis",2000,"Not Applicable","1892:108",0.07234,0.0016545294782211,3.31144202038629,0.068948900638933,0.829184047568079
"MED.DISEASES.Other.Chronic.Muscle.Weakness","PWY.7456..mannan.degradation",2000,"Not Applicable","1892:108",-0.00305,0.000150600323243872,0.300569893575461,0.583586708635533,0.992610376487751
"MED.DISEASES.Other.Chronic.Muscle.Weakness","PWY.7539..6.hydroxymethyl.dihydropterin.diphosphate.biosynthesis.III..Chlamydia.",2000,"Not Applicable","1892:108",0.00467,0.000122896061186072,0.245556940895791,0.620275673424297,0.992998956060438
"MED.DISEASES.Other.Chronic.Muscle.Weakness","PWY.7560..methylerythritol.phosphate.pathway.II",2000,"Not Applicable","1892:108",-0.00445,5.61454078747831e-06,0.0112086557700219,0.915695395318775,0.995398146482195
"MED.DISEASES.Other.Chronic.Muscle.Weakness","PWY.7663..gondoate.biosynthesis..anaerobic.",2000,"Not Applicable","1892:108",-0.0243,0.000242848240589812,0.485395894097009,0.48606947868228,0.978580072599244
"MED.DISEASES.Other.Chronic.Muscle.Weakness","PWY.7664..oleate.biosynthesis.IV..anaerobic.",2000,"Not Applicable","1892:108",0.00634,0.000123964046507606,0.247434059096711,0.618942476328695,0.992998956060438
"MED.DISEASES.Other.Chronic.Muscle.Weakness","PWY.821..superpathway.of.sulfur.amino.acid.biosynthesis..Saccharomyces.cerevisiae.",2000,"Not Applicable","1892:108",0.0017,0.000190969577167927,0.381559515303721,0.536840290737323,0.987367767068044
"MED.DISEASES.Other.Chronic.Muscle.Weakness","PWY.841..superpathway.of.purine.nucleotides.de.novo.biosynthesis.I",2000,"Not Applicable","1892:108",-0.00321,0.00115934481440361,2.31610539403089,0.128198727421836,0.876567901691498
"MED.DISEASES.Other.Chronic.Muscle.Weakness","PWY.922..mevalonate.pathway.I",2000,"Not Applicable","1892:108",0.07786,0.000752072827530308,1.50255172584859,0.220423831964634,0.909344431260602
"MED.DISEASES.Other.Chronic.Muscle.Weakness","PWY0.1061..superpathway.of.L.alanine.biosynthesis",2000,"Not Applicable","1892:108",-0.00139,0.000201152844705776,0.401744278015493,0.526262472828633,0.986372885506815
"MED.DISEASES.Other.Chronic.Muscle.Weakness","PWY0.1241..ADP.L.glycero..beta..D.manno.heptose.biosynthesis",2000,"Not Applicable","1892:108",-0.01667,0.00248176763183245,4.96765405822935,0.0259366616323012,0.811035633927274
"MED.DISEASES.Other.Chronic.Muscle.Weakness","PWY0.1261..anhydromuropeptides.recycling",2000,"Not Applicable","1892:108",0.00035,3.22786341307646e-06,0.00644299752060399,0.936031932872532,0.998002045809659
"MED.DISEASES.Other.Chronic.Muscle.Weakness","PWY0.1277..3.phenylpropanoate.and.3..3.hydroxyphenyl.propanoate.degradation",2000,"Not Applicable","1892:108",-0.00189,0.000125169643836496,0.251162840083003,0.616312764790953,0.992998956060438
"MED.DISEASES.Other.Chronic.Muscle.Weakness","PWY0.1296..purine.ribonucleosides.degradation",2000,"Not Applicable","1892:108",-0.00935,0.000521208753378975,1.04087513920742,0.307741726414465,0.945052240053038
"MED.DISEASES.Other.Chronic.Muscle.Weakness","PWY0.1297..superpathway.of.purine.deoxyribonucleosides.degradation",2000,"Not Applicable","1892:108",-0.00198,5.02637679569934e-05,0.100396454524668,0.751387543299485,0.995398146482195
"MED.DISEASES.Other.Chronic.Muscle.Weakness","PWY0.1298..superpathway.of.pyrimidine.deoxyribonucleosides.degradation",2000,"Not Applicable","1892:108",-0.02686,0.00047454232343555,0.947209149764446,0.330548690376935,0.947814483970134
"MED.DISEASES.Other.Chronic.Muscle.Weakness","PWY0.1319..CDP.diacylglycerol.biosynthesis.II",2000,"Not Applicable","1892:108",0.03716,0.00154309641715031,3.08645732819698,0.0790999073055773,0.83819134505043
"MED.DISEASES.Other.Chronic.Muscle.Weakness","PWY0.1415..superpathway.of.heme.biosynthesis.from.uroporphyrinogen.III",2000,"Not Applicable","1892:108",-0.01886,0.000224170396627325,0.447376372722494,0.503660900622564,0.984202048576432
"MED.DISEASES.Other.Chronic.Muscle.Weakness","PWY0.1479..tRNA.processing",2000,"Not Applicable","1892:108",0.0063,4.43021415917882e-06,0.00888870696274057,0.92489625265961,0.996481878614797
"MED.DISEASES.Other.Chronic.Muscle.Weakness","PWY0.1533..methylphosphonate.degradation.I",2000,"Not Applicable","1892:108",0.00639,1.42884627357374e-05,0.0285395684777639,0.865863651087328,0.995398146482195
"MED.DISEASES.Other.Chronic.Muscle.Weakness","PWY0.1586..peptidoglycan.maturation..meso.diaminopimelate.containing.",2000,"Not Applicable","1892:108",0.02617,6.90619983973915e-05,0.137973426784243,0.71034351374137,0.995398146482195
"MED.DISEASES.Other.Chronic.Muscle.Weakness","PWY0.41..allantoin.degradation.IV..anaerobic.",2000,"Not Applicable","1892:108",-0.01779,0.000111121463752717,0.221955134804962,0.63760573523289,0.992998956060438
"MED.DISEASES.Other.Chronic.Muscle.Weakness","PWY0.42..2.methylcitrate.cycle.I",2000,"Not Applicable","1892:108",0.00539,8.13060702353523e-06,0.0162218780727129,0.898664244175049,0.995398146482195
"MED.DISEASES.Other.Chronic.Muscle.Weakness","PWY0.845..superpathway.of.pyridoxal.5..phosphate.biosynthesis.and.salvage",2000,"Not Applicable","1892:108",0.02897,0.000442270635836754,0.88332052030788,0.347407603670384,0.949537083219882
"MED.DISEASES.Other.Chronic.Muscle.Weakness","PWY490.3..nitrate.reduction.VI..assimilatory.",2000,"Not Applicable","1892:108",-0.04172,0.00140110860526049,2.80026289089826,0.0944056235753242,0.852477375642904
"MED.DISEASES.Other.Chronic.Muscle.Weakness","PWY4FS.7..phosphatidylglycerol.biosynthesis.I..plastidic.",2000,"Not Applicable","1892:108",-0.08806,0.00115798580205086,2.3171154260668,0.128115597268837,0.876567901691498
"MED.DISEASES.Other.Chronic.Muscle.Weakness","PWY4FS.8..phosphatidylglycerol.biosynthesis.II..non.plastidic.",2000,"Not Applicable","1892:108",0.01018,2.1629746123077e-05,0.0433635584921094,0.835063469799445,0.995398146482195
"MED.DISEASES.Other.Chronic.Muscle.Weakness","PWY4LZ.257..superpathway.of.fermentation..Chlamydomonas.reinhardtii.",2000,"Not Applicable","1892:108",-0.02901,8.60902893701266e-05,0.171843145129732,0.678523482770315,0.995398146482195
"MED.DISEASES.Other.Chronic.Muscle.Weakness","PWY66.389..phytol.degradation",2000,"Not Applicable","1892:108",-0.00126,4.00270602791358e-05,0.0799591878596188,0.777382060787031,0.995398146482195
"MED.DISEASES.Other.Chronic.Muscle.Weakness","PWY66.398..TCA.cycle.III..animals.",2000,"Not Applicable","1892:108",0.06541,0.00114181929923562,2.28290982493522,0.130964625376802,0.876567901691498
"MED.DISEASES.Other.Chronic.Muscle.Weakness","PWY66.399..gluconeogenesis.III",2000,"Not Applicable","1892:108",0.06659,0.000804266029789766,1.60601061771551,0.205201401217472,0.904239756442048
"MED.DISEASES.Other.Chronic.Muscle.Weakness","PWY66.400..glycolysis.VI..metazoan.",2000,"Not Applicable","1892:108",-0.00135,2.35451083370431e-07,0.000470581084205603,0.982695111959907,0.998350336353194
"MED.DISEASES.Other.Chronic.Muscle.Weakness","PWY66.409..superpathway.of.purine.nucleotide.salvage",2000,"Not Applicable","1892:108",0.01189,6.49382472087999e-05,0.130065982288962,0.718401817196732,0.995398146482195
"MED.DISEASES.Other.Chronic.Muscle.Weakness","PWYG.321..mycolate.biosynthesis",2000,"Not Applicable","1892:108",0.00602,0.000468174898317273,0.935263106705655,0.333616253968062,0.947814483970134
"MED.DISEASES.Other.Chronic.Muscle.Weakness","PYRIDNUCSAL.PWY..NAD.salvage.pathway.I",2000,"Not Applicable","1892:108",-0.00288,0.00019536080755925,0.390258959214615,0.532234750928508,0.987083442574142
"MED.DISEASES.Other.Chronic.Muscle.Weakness","PYRIDNUCSYN.PWY..NAD.biosynthesis.I..from.aspartate.",2000,"Not Applicable","1892:108",-0.00074,7.79678932474541e-05,0.155717961693546,0.693172062323077,0.995398146482195
"MED.DISEASES.Other.Chronic.Muscle.Weakness","PYRIDOXSYN.PWY..pyridoxal.5..phosphate.biosynthesis.I",2000,"Not Applicable","1892:108",-0.00194,0.00044807480054715,0.894791857690554,0.344296607738846,0.949537083219882
"MED.DISEASES.Other.Chronic.Muscle.Weakness","PWY_REDCITCYC..TCA.cycle.VIII..helicobacter.",2000,"Not Applicable","1892:108",0.1068,0.00120308639273093,2.40372440303802,0.121205369093405,0.876567901691498
"MED.DISEASES.Other.Chronic.Muscle.Weakness","RHAMCAT.PWY..L.rhamnose.degradation.I",2000,"Not Applicable","1892:108",0.05232,0.000291662111501903,0.582188243917719,0.445546086778156,0.975372541779622
"MED.DISEASES.Other.Chronic.Muscle.Weakness","RIBOSYN2.PWY..flavin.biosynthesis.I..bacteria.and.plants.",2000,"Not Applicable","1892:108",-0.00236,0.000717623705535796,1.43421421912104,0.231220173639903,0.92168704575243
"MED.DISEASES.Other.Chronic.Muscle.Weakness","SALVADEHYPOX.PWY..adenosine.nucleotides.degradation.II",2000,"Not Applicable","1892:108",-0.0037,0.00125234882610893,2.51106857242616,0.113207743164604,0.873572952124955
"MED.DISEASES.Other.Chronic.Muscle.Weakness","SER.GLYSYN.PWY..superpathway.of.L.serine.and.glycine.biosynthesis.I",2000,"Not Applicable","1892:108",-0.01656,3.39200664067783e-05,0.0677467584012859,0.794673058798113,0.995398146482195
"MED.DISEASES.Other.Chronic.Muscle.Weakness","SO4ASSIM.PWY..sulfate.reduction.I..assimilatory.",2000,"Not Applicable","1892:108",0.02562,0.000157937752326505,0.31537140934523,0.574465705120111,0.992027168235207
"MED.DISEASES.Other.Chronic.Muscle.Weakness","SULFATE.CYS.PWY..superpathway.of.sulfate.assimilation.and.cysteine.biosynthesis",2000,"Not Applicable","1892:108",0.06516,0.000866039970131757,1.73708260207469,0.187660218196566,0.897528009712163
"MED.DISEASES.Other.Chronic.Muscle.Weakness","PWY_TCA..TCA.cycle.I..prokaryotic.",2000,"Not Applicable","1892:108",-0.01316,0.0001188100680293,0.237275684181563,0.626234235224067,0.992998956060438
"MED.DISEASES.Other.Chronic.Muscle.Weakness","THISYN.PWY..superpathway.of.thiamin.diphosphate.biosynthesis.I",2000,"Not Applicable","1892:108",-0.0033,1.87699918391361e-05,0.0374949264357345,0.846480567681601,0.995398146482195
"MED.DISEASES.Other.Chronic.Muscle.Weakness","TRNA.CHARGING.PWY..tRNA.charging",2000,"Not Applicable","1892:108",0.0018,4.97700357947474e-05,0.0994108832487569,0.752570721715055,0.995398146482195
"MED.DISEASES.Other.Chronic.Muscle.Weakness","TRPSYN.PWY..L.tryptophan.biosynthesis",2000,"Not Applicable","1892:108",-0.01345,0.000152742648754591,0.305513272373652,0.580508484463728,0.992610376487751
"MED.DISEASES.Other.Chronic.Muscle.Weakness","UBISYN.PWY..superpathway.of.ubiquinol.8.biosynthesis..prokaryotic.",2000,"Not Applicable","1892:108",0.00456,0.000332986072783424,0.667093802331867,0.41416419676711,0.975178292764882
"MED.DISEASES.Other.Chronic.Muscle.Weakness","UDPNAGSYN.PWY..UDP.N.acetyl.D.glucosamine.biosynthesis.I",2000,"Not Applicable","1892:108",-0.03598,0.000145888917381837,0.292881969951209,0.58844001171171,0.992610376487751
"MED.DISEASES.Other.Chronic.Muscle.Weakness","URDEGR.PWY..superpathway.of.allantoin.degradation.in.plants",2000,"Not Applicable","1892:108",-0.00112,0.000149105553535991,0.297847400007881,0.58529608144398,0.992610376487751
"MED.DISEASES.Other.Chronic.Muscle.Weakness","VALSYN.PWY..L.valine.biosynthesis",2000,"Not Applicable","1892:108",-0.00785,1.04197641735927e-05,0.0208716605422723,0.885143719204717,0.995398146482195
"MED.DISEASES.Other.Fractures.Other","X1CMET2.PWY..N10.formyl.tetrahydrofolate.biosynthesis",2000,"Not Applicable","1948:52",0.0063,5.46382667219081e-05,0.109264902951068,0.741017300372693,0.995398146482195
"MED.DISEASES.Other.Fractures.Other","AEROBACTINSYN.PWY..aerobactin.biosynthesis",2000,"Not Applicable","1948:52",-4e-04,1.14033616533093e-05,0.0227676738268098,0.88007805281522,0.995398146482195
"MED.DISEASES.Other.Fractures.Other","ALL.CHORISMATE.PWY..superpathway.of.chorismate.metabolism",2000,"Not Applicable","1948:52",-0.0011,9.16553494641288e-05,0.183057590958137,0.668804836808109,0.995398146482195
"MED.DISEASES.Other.Fractures.Other","ANAEROFRUCAT.PWY..homolactic.fermentation",2000,"Not Applicable","1948:52",-0.00908,6.65894936767875e-06,0.0132940059226508,0.908219230776124,0.995398146482195
"MED.DISEASES.Other.Fractures.Other","ARGININE.SYN4.PWY..L.ornithine.de.novo..biosynthesis",2000,"Not Applicable","1948:52",-0.00129,0.000125378582950051,0.250488416251864,0.616786584088059,0.992998956060438
"MED.DISEASES.Other.Fractures.Other","ARGORNPROST.PWY..arginine..ornithine.and.proline.interconversion",2000,"Not Applicable","1948:52",-0.05096,0.00143693044741343,2.87565285523091,0.0900845258767657,0.848828167799637
"MED.DISEASES.Other.Fractures.Other","ARGSYN.PWY..L.arginine.biosynthesis.I..via.L.ornithine.",2000,"Not Applicable","1948:52",-0.00152,0.000168523460766597,0.33658029263412,0.561875341188247,0.99178301393403
"MED.DISEASES.Other.Fractures.Other","ARGSYNBSUB.PWY..L.arginine.biosynthesis.II..acetyl.cycle.",2000,"Not Applicable","1948:52",0.01071,0.000645076568071054,1.28827008882863,0.256503343135467,0.923317562265154
"MED.DISEASES.Other.Fractures.Other","ARO.PWY..chorismate.biosynthesis.I",2000,"Not Applicable","1948:52",-0.00772,6.0904201469142e-05,0.121666486257021,0.72727083996322,0.995398146482195
"MED.DISEASES.Other.Fractures.Other","ASPASN.PWY..superpathway.of.L.aspartate.and.L.asparagine.biosynthesis",2000,"Not Applicable","1948:52",0.0787,0.00197985306892599,3.96044569161934,0.0467176472944121,0.812987125597806
"MED.DISEASES.Other.Fractures.Other","BIOTIN.BIOSYNTHESIS.PWY..biotin.biosynthesis.I",2000,"Not Applicable","1948:52",0.00014,1.21845675720399e-06,0.00243418267206267,0.960655324275941,0.998350336353194
"MED.DISEASES.Other.Fractures.Other","BRANCHED.CHAIN.AA.SYN.PWY..superpathway.of.branched.amino.acid.biosynthesis",2000,"Not Applicable","1948:52",-0.06671,0.000209159781352532,0.419928850906887,0.517047118757042,0.98420878490178
"MED.DISEASES.Other.Fractures.Other","CALVIN.PWY..Calvin.Benson.Bassham.cycle",2000,"Not Applicable","1948:52",-0.00218,6.12650388661685e-06,0.0122386028674757,0.911922296790357,0.995398146482195
"MED.DISEASES.Other.Fractures.Other","CENTFERM.PWY..pyruvate.fermentation.to.butanoate",2000,"Not Applicable","1948:52",0.03463,5.87413782022415e-05,0.117261276352164,0.732060122698693,0.995398146482195
"MED.DISEASES.Other.Fractures.Other","COA.PWY.1..coenzyme.A.biosynthesis.II..mammalian.",2000,"Not Applicable","1948:52",-8e-04,4.31799604329079e-05,0.0862493111038331,0.769031205896062,0.995398146482195
"MED.DISEASES.Other.Fractures.Other","COA.PWY..coenzyme.A.biosynthesis.I",2000,"Not Applicable","1948:52",-0.06017,0.000235407419164197,0.471424969424022,0.492412139792501,0.979819923254746
"MED.DISEASES.Other.Fractures.Other","COBALSYN.PWY..adenosylcobalamin.salvage.from.cobinamide.I",2000,"Not Applicable","1948:52",-0.00115,9.90337272161156e-05,0.197786130970309,0.656562025877309,0.993845799998007
"MED.DISEASES.Other.Fractures.Other","COLANSYN.PWY..colanic.acid.building.blocks.biosynthesis",2000,"Not Applicable","1948:52",-0.01248,1.26351107497544e-05,0.0252612242403242,0.8737339665811,0.995398146482195
"MED.DISEASES.Other.Fractures.Other","DENOVOPURINE2.PWY..superpathway.of.purine.nucleotides.de.novo.biosynthesis.II",2000,"Not Applicable","1948:52",-0.00247,0.000133266758022233,0.266285785811182,0.605891437114555,0.992998956060438
"MED.DISEASES.Other.Fractures.Other","DTDPRHAMSYN.PWY..dTDP.L.rhamnose.biosynthesis.I",2000,"Not Applicable","1948:52",-0.00105,8.15930970373031e-05,0.162999801617091,0.686452825854484,0.995398146482195
"MED.DISEASES.Other.Fractures.Other","ECASYN.PWY..enterobacterial.common.antigen.biosynthesis",2000,"Not Applicable","1948:52",-0.00364,0.00017092877349834,0.342423248509746,0.558499983811635,0.989899725972309
"MED.DISEASES.Other.Fractures.Other","ENTBACSYN.PWY..enterobactin.biosynthesis",2000,"Not Applicable","1948:52",0.00016,1.73117105216705e-06,0.00345747629637958,0.953117051574477,0.998350336353194
"MED.DISEASES.Other.Fractures.Other","FAO.PWY..fatty.acid..beta..oxidation.I",2000,"Not Applicable","1948:52",0.00674,2.47687002831745e-05,0.049433884722495,0.824074058818305,0.995398146482195
"MED.DISEASES.Other.Fractures.Other","FASYN.ELONG.PWY..fatty.acid.elongation....saturated",2000,"Not Applicable","1948:52",-0.04561,0.000568646449985873,1.13767241180826,0.286273755253792,0.941617036660142
"MED.DISEASES.Other.Fractures.Other","FASYN.INITIAL.PWY..superpathway.of.fatty.acid.biosynthesis.initiation..E..coli.",2000,"Not Applicable","1948:52",-0.00201,0.000290644273635914,0.580843651893391,0.446071917550471,0.975393668853571
"MED.DISEASES.Other.Fractures.Other","FERMENTATION.PWY..mixed.acid.fermentation",2000,"Not Applicable","1948:52",-0.00226,0.000341214096426995,0.681293578366702,0.409240327682887,0.975178292764882
"MED.DISEASES.Other.Fractures.Other","FOLSYN.PWY..superpathway.of.tetrahydrofolate.biosynthesis.and.salvage",2000,"Not Applicable","1948:52",0.00879,1.81738043607829e-05,0.0363097963678658,0.8488965388228,0.995398146482195
"MED.DISEASES.Other.Fractures.Other","FUC.RHAMCAT.PWY..superpathway.of.fucose.and.rhamnose.degradation",2000,"Not Applicable","1948:52",-0.00199,0.000243318329546362,0.485902529515056,0.485842025268249,0.978580072599244
"MED.DISEASES.Other.Fractures.Other","FUCCAT.PWY..fucose.degradation",2000,"Not Applicable","1948:52",-0.01651,0.00153207661751512,3.0723760767921,0.079786593338645,0.83819134505043
"MED.DISEASES.Other.Fractures.Other","GALACT.GLUCUROCAT.PWY..superpathway.of.hexuronide.and.hexuronate.degradation",2000,"Not Applicable","1948:52",-0.03957,0.00162516339406531,3.24835555951098,0.0716460357223878,0.829283974855385
"MED.DISEASES.Other.Fractures.Other","GALACTARDEG.PWY..D.galactarate.degradation.I",2000,"Not Applicable","1948:52",-0.03274,0.000348396464387127,0.696421123812191,0.404088783506067,0.975178292764882
"MED.DISEASES.Other.Fractures.Other","GLCMANNANAUT.PWY..superpathway.of.N.acetylglucosamine..N.acetylmannosamine.and.N.acetylneuraminate.degradation",2000,"Not Applicable","1948:52",-0.00229,0.000350178353554681,0.699721104258993,0.402977604573712,0.975178292764882
"MED.DISEASES.Other.Fractures.Other","GLUCARDEG.PWY..D.glucarate.degradation.I",2000,"Not Applicable","1948:52",0.03491,6.00355010576409e-05,0.119808242246923,0.729279058146228,0.995398146482195
"MED.DISEASES.Other.Fractures.Other","GLUCARGALACTSUPER.PWY..superpathway.of.D.glucarate.and.D.galactarate.degradation",2000,"Not Applicable","1948:52",0.03706,0.00188931104058378,3.78597778237476,0.0518239732229134,0.812994114950802
"MED.DISEASES.Other.Fractures.Other","GLUCONEO.PWY..gluconeogenesis.I",2000,"Not Applicable","1948:52",0.0447,0.000100179582779121,0.200044377702462,0.654733582155279,0.993609361981742
"MED.DISEASES.Other.Fractures.Other","GLUCOSE1PMETAB.PWY..glucose.and.glucose.1.phosphate.degradation",2000,"Not Applicable","1948:52",0.03047,7.06108946827563e-05,0.14121502611762,0.70711604040869,0.995398146482195
"MED.DISEASES.Other.Fractures.Other","GLUTORN.PWY..L.ornithine.biosynthesis",2000,"Not Applicable","1948:52",-0.00315,3.26982665763862e-05,0.0654075420179898,0.798171035515011,0.995398146482195
"MED.DISEASES.Other.Fractures.Other","GLYCOCAT.PWY..glycogen.degradation.I..bacterial.",2000,"Not Applicable","1948:52",-0.00083,4.6426875111634e-05,0.0927475537866762,0.760744608128177,0.995398146482195
"MED.DISEASES.Other.Fractures.Other","GLYCOGENSYNTH.PWY..glycogen.biosynthesis.I..from.ADP.D.Glucose.",2000,"Not Applicable","1948:52",0.00034,6.2332824751403e-06,0.0124435290800463,0.911190990297414,0.995398146482195
"MED.DISEASES.Other.Fractures.Other","PWY_GLYCOLYSIS.E.D..superpathway.of.glycolysis.and.Entner.Doudoroff",2000,"Not Applicable","1948:52",-0.14355,0.00140147821803713,2.80071945444583,0.0943787860379829,0.852477375642904
"MED.DISEASES.Other.Fractures.Other","PWY_GLYCOLYSIS.TCA.GLYOX.BYPASS..superpathway.of.glycolysis..pyruvate.dehydrogenase..TCA..and.glyoxylate.bypass",2000,"Not Applicable","1948:52",0.00265,2.91471246773435e-06,0.00581841526533451,0.939205149135255,0.998350336353194
"MED.DISEASES.Other.Fractures.Other","PWY_GLYCOLYSIS..glycolysis.I..from.glucose.6.phosphate.",2000,"Not Applicable","1948:52",-0.00101,7.74198159558487e-05,0.15464516961508,0.694177231190145,0.995398146482195
"MED.DISEASES.Other.Fractures.Other","PWY_GLYOXYLATE.BYPASS..glyoxylate.cycle",2000,"Not Applicable","1948:52",-0.04647,0.000178007628370029,0.356245580572852,0.550666499781751,0.989384394329574
"MED.DISEASES.Other.Fractures.Other","HEMESYN2.PWY..heme.biosynthesis.II..anaerobic.",2000,"Not Applicable","1948:52",0.02276,0.000144703096947058,0.28951352204307,0.590592465459579,0.992610376487751
"MED.DISEASES.Other.Fractures.Other","HEXITOLDEGSUPER.PWY..superpathway.of.hexitol.degradation..bacteria.",2000,"Not Applicable","1948:52",-0.00421,0.000369928828375935,0.740086151427769,0.389736651734053,0.96987679703515
"MED.DISEASES.Other.Fractures.Other","HISDEG.PWY..L.histidine.degradation.I",2000,"Not Applicable","1948:52",-0.00075,4.18065890933959e-05,0.0835160545044382,0.772617951018792,0.995398146482195
"MED.DISEASES.Other.Fractures.Other","HISTSYN.PWY..L.histidine.biosynthesis",2000,"Not Applicable","1948:52",0.00254,7.95489582133754e-05,0.158873655578513,0.690238293478674,0.995398146482195
"MED.DISEASES.Other.Fractures.Other","HOMOSER.METSYN.PWY..L.methionine.biosynthesis.I",2000,"Not Applicable","1948:52",-0.00077,3.85585756467661e-05,0.077013986042346,0.781414258141788,0.995398146482195
"MED.DISEASES.Other.Fractures.Other","HSERMETANA.PWY..L.methionine.biosynthesis.III",2000,"Not Applicable","1948:52",0.07522,0.00310592261680434,6.21806189966159,0.0127257864378074,0.757976115101789
"MED.DISEASES.Other.Fractures.Other","ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine.",2000,"Not Applicable","1948:52",0.0426,9.48720006682157e-05,0.189672033909118,0.663236834812486,0.995154978752952
"MED.DISEASES.Other.Fractures.Other","KDO.NAGLIPASYN.PWY..superpathway.of..Kdo.2.lipid.A.biosynthesis",2000,"Not Applicable","1948:52",-0.08613,0.000360149854814734,0.719016931588067,0.396568282820221,0.973148873893574
"MED.DISEASES.Other.Fractures.Other","LACTOSECAT.PWY..lactose.and.galactose.degradation.I",2000,"Not Applicable","1948:52",0.02618,0.000125165965892538,0.249931003003073,0.617178799591739,0.992998956060438
"MED.DISEASES.Other.Fractures.Other","LPSSYN.PWY..superpathway.of.lipopolysaccharide.biosynthesis",2000,"Not Applicable","1948:52",-0.03479,0.000249510785191785,0.498009167047452,0.480458577884552,0.976749037788836
"MED.DISEASES.Other.Fractures.Other","METHGLYUT.PWY..superpathway.of.methylglyoxal.degradation",2000,"Not Applicable","1948:52",-0.00117,9.74175057974314e-05,0.194517438390983,0.659230879925433,0.994754956308002
"MED.DISEASES.Other.Fractures.Other","METSYN.PWY..L.homoserine.and.L.methionine.biosynthesis",2000,"Not Applicable","1948:52",-0.23341,0.00282320057533078,5.65501748315064,0.0174991974868682,0.765192181016692
"MED.DISEASES.Other.Fractures.Other","PWY_NAD.BIOSYNTHESIS.II..NAD.salvage.pathway.II",2000,"Not Applicable","1948:52",-0.00052,1.78182078249609e-05,0.0355589191920988,0.850448456877447,0.995398146482195
"MED.DISEASES.Other.Fractures.Other","NAGLIPASYN.PWY..lipid.IVA.biosynthesis",2000,"Not Applicable","1948:52",0.012,3.42851765410121e-05,0.0685790014027913,0.793444133739403,0.995398146482195
"MED.DISEASES.Other.Fractures.Other","NONMEVIPP.PWY..methylerythritol.phosphate.pathway.I",2000,"Not Applicable","1948:52",-0.01613,0.000323514738109225,0.645725213975452,0.421740917622452,0.975178292764882
"MED.DISEASES.Other.Fractures.Other","ORNARGDEG.PWY..superpathway.of.L.arginine.and.L.ornithine.degradation",2000,"Not Applicable","1948:52",-0.00089,4.9468503674787e-05,0.0988666273579221,0.753226866263556,0.995398146482195
"MED.DISEASES.Other.Fractures.Other","ORNDEG.PWY..superpathway.of.ornithine.degradation",2000,"Not Applicable","1948:52",-0.0568,0.000206660467208539,0.412946566201852,0.520551562419521,0.98420878490178
"MED.DISEASES.Other.Fractures.Other","P105.PWY..TCA.cycle.IV..2.oxoglutarate.decarboxylase.",2000,"Not Applicable","1948:52",0.00494,0.000329024904660326,0.656870725618181,0.417763541173281,0.975178292764882
"MED.DISEASES.Other.Fractures.Other","P108.PWY..pyruvate.fermentation.to.propanoate.I",2000,"Not Applicable","1948:52",0.00401,4.98439452273182e-05,0.0995601172086291,0.752391153215796,0.995398146482195
