"Trait","Trait.short","N","Nz","Prev","MS.Mdl","VE_ID","CI_ID","MS.CI_ID","LogL_ID","Pv_ID","FDR_ID","SW_PV_ID","SW_FDR_ID","VE_COHOUSING.ID_DMP","CI_COHOUSING.ID_DMP","MS.CI_COHOUSING.ID_DMP","LogL_COHOUSING.ID_DMP","Pv_COHOUSING.ID_DMP","FDR_COHOUSING.ID_DMP","SW_PV_COHOUSING.ID_DMP","SW_FDR_COHOUSING.ID_DMP","VE_famID","CI_famID","MS.CI_famID","LogL_famID","Pv_famID","FDR_famID","SW_PV_famID","SW_FDR_famID","VE_Residual","CI_Residual","MS.CI_Residual","LogL_Residual","Est_Age","SE_Age","P.Chisq_Age","Est_Sex","SE_Sex","P.Chisq_Sex","Est_META.DNA.postclean.reads","SE_META.DNA.postclean.reads","P.Chisq_META.DNA.postclean.reads","Est_META.POOP.Freq","SE_META.POOP.Freq","P.Chisq_META.POOP.Freq"
"PWY.5005..biotin.biosynthesis.II","II",3571,3000,63.45,"full.model",0.122552690645228,"0-0.26","0-0.26",-9032.4650685296,0.10558019538797,1,0.0161936599423631,1,0.150045862618073,"0.08-0.21","0.08-0.21",-9039.29542025877,5.46414934446135e-05,0.0149171277103795,0,0,0,"0-0.05","0-0.05",-9031.15548764305,0.999777373414771,1,1,1,0.727401446736699,"0.59-0.86","0.59-0.86",-9031.15548760413,-0.0386093886914017,0.00318475876097528,7.96137240014539e-34,-0.155825026106426,0.0984071019239263,0.11331360981805,-0.461474347349011,0.344886692050495,0.18088135834645,0.10274666129227,0.0899186176519104,0.253178611896243
"PWY.5104..L.isoleucine.biosynthesis.IV","IV",3571,28,99.66,"full.model",0.130196847714525,"0-0.28","0-0.28",-5240.22612827684,0.106234226811153,1,0.0122348703170029,1,0.0682350365136999,"0-0.13","0-0.13",-5240.76352736081,0.0549314974997772,1,0.00485590778097983,1,0.00957694763413235,"0-0.06","0-0.06",-5238.99439580909,0.702483640310487,1,0.149379250720461,1,0.791991168137643,"0.65-1.00","0.65-1.00",-5238.92144528063,0.00260608382364653,0.00108323106736665,0.0161351995779808,-0.124770131172314,0.0347032271491407,0.000323959925233023,0.115612697120036,0.119346514008352,0.33268766228103,-0.0422899876814574,0.0310935969309362,0.173802488920576
"PWY.5659..GDP.mannose.biosynthesis","biosynthesis",3571,0,100,"full.model",0.137805900511276,"0-0.27","0-0.27",-4687.53137714095,0.108028559212183,1,0.00913371757925072,1,0.0640197752958152,"0-0.13","0-0.13",-4687.57974519992,0.101643598109145,1,0.00712622478386167,1,0.00165752980994361,"0-0.06","0-0.06",-4686.24163384894,0.95390958784059,1,0.270550432276657,1,0.796516794382966,"0.66-0.95","0.66-0.95",-4686.23996354864,-0.0051730355612647,0.000925787508763941,2.30078522646623e-08,-0.173575825191846,0.0298162791838679,5.83176393861864e-09,0.144259559166749,0.102220952388294,0.158170219458875,-0.0196026080426809,0.0266291337673799,0.461649215124978
"PWY.5022..4.aminobutanoate.degradation.V","V",3571,1464,82.16,"full.model",0.106755133586505,"0-0.23","0-0.23",-7828.22774290583,0.10829984537782,1,0.0281867435158501,1,0.069554539715571,"0.01-0.13","0.01-0.13",-7829.3524254793,0.0279974886687257,1,0.00430230547550432,0.959414121037464,0,"0-0.04","0-0.04",-7826.93831443557,1,1,1,1,0.823690326697924,"0.7-1.00","0.7-1.00",-7826.93831445228,0.0170639658744881,0.00222993749534161,1.97543327513628e-14,-0.0814119055761905,0.0717763764121804,0.256692321428762,0.668489296498827,0.246297588255263,0.00664455042472269,-0.183627201279054,0.0641565770534538,0.00420747619336958
"PWY.7323..superpathway.of.GDP.mannose.derived.O.antigen.building.blocks.biosynthesis","biosynthesis",3571,213,97.4,"full.model",0.113453222280226,"0-0.25","0-0.25",-6211.46669306628,0.111766826479637,1,0.0224455331412104,1,0.0166940429497814,"0-0.08","0-0.08",-6210.35844655535,0.576109640770629,1,0.188638040345821,1,0,"0-0.03","0-0.03",-6210.20216339431,1,1,1,1,0.869852734769992,"0.74-1.00","0.74-1.00",-6210.20216339435,-0.0138353076013465,0.00139920906379662,4.69549945332967e-23,-0.0781922548420723,0.0462513643379653,0.0909144713944554,-0.310209219564212,0.15646717876185,0.0474139914661659,0.121365143502485,0.0407496073458127,0.00289838481630575
"PWY.841..superpathway.of.purine.nucleotides.de.novo.biosynthesis.I","I",3571,0,100,"no.family.ID",0.115740573276447,NA,"0-0.25",-4112.59215980978,0.113805256741286,1,0.0207187319884726,1,0.0679443763127942,NA,"0.01-0.13",-4113.59517459952,0.0337643443651489,1,0.00499365994236311,1,4.50071852736316e-10,NA,NA,-4111.34187587737,1,1,0.350604322766571,1,0.816315049960687,NA,"0.68-0.93",-4111.34187588382,-0.00249608274620249,0.000787816464115141,0.00153303856313493,0.00842066914369955,0.0253676368370039,0.73993052402554,-0.133069667251709,0.0870143539411908,0.126194031558273,0.0413931824430275,0.0226662953425077,0.0678201819590935
"GLUCARDEG.PWY..D.glucarate.degradation.I","I",3571,5603,31.73,"no.family.ID",0.103632164638506,NA,"0-0.24",-6895.15278017552,0.125116212052308,1,0.0312740634005764,1,0.0486217290522056,NA,"0-0.11",-6895.32239923972,0.100896510748254,1,0.0258250720461095,1,6.32839132479654e-09,NA,NA,-6893.97674139949,1,1,0.315031988472622,1,0.847746099980897,NA,"0.72-0.97",-6893.97674170261,0.0101023636182258,0.00170788924825834,3.31641061899893e-09,0.111007644394596,0.0555689378631302,0.0457539240756597,-0.273199914048902,0.189614826394328,0.149636912936233,-0.00274017234786537,0.0493856935340278,0.955751964594604
"PWY.6317..galactose.degradation.I..Leloir.pathway.","pathway",3571,0,100,"full.model",0.131830832510176,"0-0.27","0-0.27",-4271.95378186321,0.126662944341168,1,0.0115230547550432,1,0.0313333403426487,"0-0.09","0-0.09",-4271.13766501917,0.402548497594076,1,0.0849861671469741,1,0,"0-0.06","0-0.06",-4270.7873148926,0.999947457797818,1,1,1,0.836835827147175,"0.7-1.00","0.7-1.00",-4270.78731489043,-0.00342733657882652,0.000816862074881862,2.71988432179855e-05,-0.0825377511554165,0.0267728564180853,0.00205001434897279,-0.0429226528576704,0.090942489998385,0.63694407477701,-0.0262934329107833,0.0236863269058555,0.266969736649904
"PWY.6609..adenine.and.adenosine.salvage.III","III",3571,0,100,"full.model",0.123906696658607,"0-0.26","0-0.26",-4223.44132728587,0.126678652145631,1,0.0154406340057637,1,0.0449027024409309,"0-0.11","0-0.11",-4223.05433497682,0.211847421173583,1,0.0342121037463977,1,0.00153978457854891,"0-0.05","0-0.05",-4222.27704931094,0.948420033170762,1,0.27261325648415,1,0.829650816321913,"0.69-1.00","0.69-1.00",-4222.27495684855,-0.00619117681127708,0.000808590139847548,1.90689523855864e-14,-0.0612248797421875,0.0263125205393775,0.0199740771104979,-0.0920130503540387,0.0897399487206892,0.305207564237495,0.0117073079728919,0.0233742446891704,0.616467132685569
"PANTOSYN.PWY..pantothenate.and.coenzyme.A.biosynthesis.I","I",3571,0,100,"no.family.ID",0.123767572190208,NA,"0.01-0.28",-4061.58386249718,0.128491469383389,1,0.0155164265129683,1,0.0452197693950364,NA,"0-0.12",-4061.23398798052,0.20436717215095,1,0.0334244956772334,1,0.0152517381413298,NA,NA,-4060.60960705074,0.547328389057032,1,0.0892976945244957,1,0.815760920273426,NA,"0.66-0.93",-4060.42854451644,-0.00511697321886597,0.000775047435628218,4.05259071205131e-11,-0.0408048687514033,0.0250629189265782,0.103504271903248,-0.137855934273026,0.0857888700480956,0.108071705666169,0.0174166563660805,0.0223482399588463,0.435785280569291
"PWY.7013..L.1.2.propanediol.degradation","degradation",3571,6545,20.25,"no.family.ID",0.116485204711315,NA,"0-0.25",-7362.70457922741,0.131197750229384,1,0.0201731988472622,1,0.0369500016477279,NA,"0-0.1",-7362.19596510764,0.261453106121479,1,0.0593262247838617,1,0,NA,NA,-7361.56544188609,1,1,1,1,0.846564793640957,NA,"0.71-0.98",-7361.56544188612,0.0114628229266764,0.00194229318911386,3.5978480348054e-09,-0.0268524836754246,0.0635294249512059,0.672530284811298,-0.738207812688547,0.216110233827282,0.000635749741317858,0.0450268535441709,0.0562858604610139,0.423729684330479
"PWY.7187..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.II","II",3571,0,100,"full.model",0.116023297138813,"0-0.25","0-0.25",-4293.72652891478,0.137268536906891,1,0.0205040345821326,1,0.063183951155522,"0-0.12","0-0.12",-4294.22104156784,0.0737581334654864,1,0.00766138328530259,1,0,"0-0.05","0-0.05",-4292.62237145098,0.999980840473271,1,1,1,0.820792751705665,"0.69-0.95","0.69-0.95",-4292.6223714507,-0.00323778975756115,0.000827876408931363,9.19308080734809e-05,-0.0186725672051684,0.0267212920914295,0.484683384042196,-0.0454557786555807,0.0915414819420209,0.619499825772446,-0.0116372870874814,0.0238448803195413,0.625520567135014
"PWY0.321..phenylacetate.degradation.I..aerobic.","aerobic",3571,7571,7.75,"full.model",0.116818158989362,"0-0.26","0-0.26",-5701.01948115719,0.140078066070586,1,0.0199325648414986,1,0,"0-0.06","0-0.06",-5699.93093047086,0.999995434467921,1,1,1,0.00680187449205345,"0-0.05","0-0.05",-5699.98312306597,0.746629377907236,1,0.187115561959654,1,0.876379966518585,"0.74-0.99","0.74-0.99",-5699.93093047085,0.00435903136287634,0.00120957510457753,0.000313633731682315,0.0285336852839345,0.0401951853377823,0.477779678344289,-0.308223507143463,0.135604974468671,0.0230291130154302,-0.0143191797901653,0.035317303744618,0.685151363444289
"TRNA.CHARGING.PWY..tRNA.charging","charging",3571,0,100,"no.family.ID",0.116602439719385,NA,"0-0.25",-4509.75918063698,0.140779654105444,1,0.0200847262247839,1,0.061723650052043,NA,"0-0.12",-4510.19475567641,0.0812075757322726,1,0.00873314121037464,1,0,NA,NA,-4508.67447245462,1,1,1,1,0.821673910228572,NA,"0.69-0.95",-4508.67447245463,-0.00107131194593941,0.000879215571547903,0.223039306738604,-0.0494713052957416,0.0283984925369163,0.0815014738415068,0.0985072396486326,0.0972495675606464,0.311092442467183,-0.0637055285223244,0.0253315592481524,0.0119076947333576
"PWY.5913..TCA.cycle.VI..obligate.autotrophs.","autotrophs",3571,3388,58.72,"full.model",0.10026428375186,"0-0.23","0-0.23",-7640.30308244897,0.14116637161754,1,0.0349293948126801,1,0.0312737380319361,"0-0.09","0-0.09",-7639.79988915059,0.281712029268047,1,0.0853063400576369,1,0,"0-0.03","0-0.03",-7639.22048308261,1,1,1,1,0.868461978216204,"0.74-0.99","0.74-0.99",-7639.22048308265,0.0173413351140774,0.00209428913314849,1.22868902457192e-16,-0.126418908768666,0.0687617903000926,0.0659879968762924,0.561466109085427,0.233530393149478,0.0162055608675136,-0.00526335936730499,0.0608196172150204,0.931036771832581
"PWY.6122..5.aminoimidazole.ribonucleotide.biosynthesis.II","II",3571,0,100,"no.family.ID",0.125344628045871,NA,"0.02-0.3",-4291.7029178325,0.144836073128891,1,0.0146510086455331,1,0.0298908917825614,NA,"0-0.11",-4290.95202112101,0.429558128922348,1,0.0926861671469741,1,0.0210105505844841,NA,NA,-4290.91586550777,0.457621199680968,1,0.0490965417867435,1,0.823753929587083,NA,"0.65-0.93",-4290.64001218826,-0.00407149688236224,0.000824509150773734,7.88931561262111e-07,-0.053810588966535,0.0267991708009193,0.044651801719495,-0.00388911250179647,0.0914912816151767,0.966093724828963,-0.021694586045565,0.02383319324575,0.362681347382325
"PWY.6277..superpathway.of.5.aminoimidazole.ribonucleotide.biosynthesis","biosynthesis",3571,0,100,"no.family.ID",0.125344628045871,NA,"0.02-0.3",-4291.7029178325,0.144836073128891,1,0.0146510086455331,1,0.0298908917825614,NA,"0-0.11",-4290.95202112101,0.429558128922348,1,0.0926861671469741,1,0.0210105505844841,NA,NA,-4290.91586550777,0.457621199680968,1,0.0490965417867435,1,0.823753929587083,NA,"0.65-0.93",-4290.64001218826,-0.00407149688236224,0.000824509150773734,7.88931561262111e-07,-0.053810588966535,0.0267991708009193,0.044651801719495,-0.00388911250179647,0.0914912816151767,0.966093724828963,-0.021694586045565,0.02383319324575,0.362681347382325
"PWY.6121..5.aminoimidazole.ribonucleotide.biosynthesis.I","I",3571,0,100,"no.family.ID",0.124416168317251,NA,"0.01-0.3",-4270.09211348046,0.149215149737519,1,0.0151446685878963,1,0.0310063107027774,NA,"0-0.11",-4269.38859324716,0.411932769043,1,0.0867063400576369,1,0.0184045975078576,NA,NA,-4269.26946539832,0.509565216852506,1,0.0649449567723343,1,0.826172923472114,NA,"0.66-0.94",-4269.05198548326,-0.00452097370687377,0.000819301226232949,3.42713907961933e-08,-0.0650550748841071,0.0266468005867085,0.0146310844741582,-0.0138717152374059,0.0909373298966333,0.878759873891839,-0.0185489008199006,0.0236883737320334,0.433604697687529
"GALACTUROCAT.PWY..D.galacturonate.degradation.I","I",3571,0,100,"full.model",0.118779090482518,"0-0.26","0-0.26",-4366.27320532484,0.154316099911436,1,0.0185602305475504,1,0.0814798894628358,"0.01-1.00","0.01-1.00",-4367.70963800198,0.0268267807559191,1,0.00132190201729107,0.32254409221902,0,"0-0.05","0-0.05",-4365.25867568876,1,1,1,1,0.799741020054646,"0.75-0.94","0.75-0.94",-4365.25867568879,-0.00538332704326082,0.000848785070815003,2.26225833248339e-10,-0.0457856070030421,0.0271416565382525,0.091620126298445,-0.0639745896159743,0.0934357127051042,0.493538942675746,-0.0364308712449716,0.0243415923361409,0.134484063149095
"BRANCHED.CHAIN.AA.SYN.PWY..superpathway.of.branched.amino.acid.biosynthesis","biosynthesis",3571,0,100,"no.family.ID",0.11898648617729,NA,"0.01-0.29",-4190.06573682895,0.154492561764683,1,0.0184337175792507,1,0.0476095968587656,NA,"0-0.12",-4189.88255417056,0.197474119402367,1,0.027928818443804,1,0.0221058519622651,NA,NA,-4189.38508322475,0.414444272592992,1,0.0434841498559078,1,0.81129806500168,NA,"0.64-0.92",-4189.05207551575,-0.00351857067211803,0.000804875236985301,1.2335472038522e-05,-0.0438171466826803,0.0259231981271026,0.0909767352926143,-0.0706826791900421,0.0889435301550282,0.426792900827465,-0.0387854325124092,0.0231718726374683,0.0941669251317811
"PWY.5897..superpathway.of.menaquinol.11.biosynthesis","biosynthesis",3571,4151,49.42,"no.family.ID",0.101872676912239,NA,"0-0.23",-8674.76741229448,0.158145045836243,1,0.0331270893371758,1,0.0133415037224252,NA,"0-0.07",-8673.86130182574,0.671671330332751,1,0.220581844380403,1,3.96146288472795e-10,NA,NA,-8673.77147515832,1,1,0.353112680115274,1,0.88478581896919,NA,"0.77-1",-8673.7714751594,0.00797483843455724,0.00278477096790026,0.00418681751297499,0.0788319860617739,0.0922745009398321,0.392927501954558,0.125409413850934,0.311856265918757,0.687582093317553,0.101233298982308,0.08121654204615,0.212594987283298
"PWY.5898..superpathway.of.menaquinol.12.biosynthesis","biosynthesis",3571,4151,49.42,"no.family.ID",0.101872676912239,NA,"0-0.23",-8674.76741229448,0.158145045836243,1,0.0331270893371758,1,0.0133415037224252,NA,"0-0.07",-8673.86130182574,0.671671330332751,1,0.220581844380403,1,3.96146288472795e-10,NA,NA,-8673.77147515832,1,1,0.353112680115274,1,0.88478581896919,NA,"0.77-1",-8673.7714751594,0.00797483843455724,0.00278477096790026,0.00418681751297499,0.0788319860617739,0.0922745009398321,0.392927501954558,0.125409413850934,0.311856265918757,0.687582093317553,0.101233298982308,0.08121654204615,0.212594987283298
"PWY.5899..superpathway.of.menaquinol.13.biosynthesis","biosynthesis",3571,4151,49.42,"no.family.ID",0.101872676912239,NA,"0-0.23",-8674.76741229448,0.158145045836243,1,0.0331270893371758,1,0.0133415037224252,NA,"0-0.07",-8673.86130182574,0.671671330332751,1,0.220581844380403,1,3.96146288472795e-10,NA,NA,-8673.77147515832,1,1,0.353112680115274,1,0.88478581896919,NA,"0.77-1",-8673.7714751594,0.00797483843455724,0.00278477096790026,0.00418681751297499,0.0788319860617739,0.0922745009398321,0.392927501954558,0.125409413850934,0.311856265918757,0.687582093317553,0.101233298982308,0.08121654204615,0.212594987283298
"DENOVOPURINE2.PWY..superpathway.of.purine.nucleotides.de.novo.biosynthesis.II","II",3571,0,100,"no.family.ID",0.101046418422403,NA,"0-0.24",-4173.08899234682,0.15941245977171,1,0.0340536023054755,1,0.0594498841051158,NA,"0-0.12",-4173.79615692366,0.065429274340885,1,0.0106677233429395,1,0,NA,NA,-4172.09909700595,1,1,1,1,0.839503697472481,NA,"0.7-1.00",-4172.09909700604,-0.00327302937175357,0.000799056129210336,4.20133167495527e-05,-0.0143082537654684,0.0258591068896931,0.580047148058809,-0.0730191070566968,0.0884931211327525,0.409292798489258,0.0109717912383607,0.0230492684012038,0.634063885029226
"COMPLETE.ARO.PWY..superpathway.of.aromatic.amino.acid.biosynthesis","biosynthesis",3571,0,100,"full.model",0.116430028361028,"0-0.27","0-0.27",-4156.89816276475,0.160060581606314,1,0.0202118155619597,1,0.0332815144186384,"0-0.1","0-0.1",-4156.335350457,0.357110514273211,1,0.075285878962536,1,0.0199980050437678,"0-0.07","0-0.07",-4156.20520054489,0.443298566691132,1,0.0548458213256484,1,0.830290452176566,"0.68-1.00","0.68-1.00",-4155.91133594213,-0.00526293811937019,0.000794162441021158,3.42508635732297e-11,-0.0392528209146732,0.0257912686537373,0.128023556663418,-0.0816305857750525,0.0881046207398834,0.35417644167461,0.00396856629460503,0.0229506826169474,0.862716562407332
"PWY.5103..L.isoleucine.biosynthesis.III","III",3571,0,100,"no.family.ID",0.116051216318458,NA,"0.01-0.29",-4249.50101281508,0.163169597606849,1,0.0204809798270893,1,0.0478867649186302,NA,"0.01-0.13",-4249.37160081832,0.194158300033036,1,0.027335446685879,1,0.0235576448400591,NA,NA,-4248.90435812442,0.386066912878864,1,0.0368691642651297,1,0.812504373922852,NA,"0.64-0.92",-4248.52871122114,-0.00334044507765869,0.00081857712999741,4.48820167000104e-05,-0.0485840123202085,0.0263474641486052,0.0651870761876581,-0.0467152930853609,0.0904381105501253,0.605474286897947,-0.0495085427508464,0.0235614991284965,0.0356192397027364
"PWY.3001..superpathway.of.L.isoleucine.biosynthesis.I","I",3571,0,100,"no.family.ID",0.115974273529758,NA,"0-0.27",-4053.99431841998,0.165687162600075,1,0.0205380403458213,1,0.0606583793869468,NA,"0.01-0.13",-4054.38391819722,0.10030180828312,1,0.00960230547550432,1,0.010528341259538,NA,NA,-4053.11427605642,0.687821628417003,1,0.13778818443804,1,0.812839005823757,NA,"0.66-0.93",-4053.03354919894,-0.00459379692934477,0.000775380373527886,3.1311160943172e-09,-0.0549465171044889,0.0249407247861927,0.0275888134894261,-0.0402169613212696,0.0856162195704958,0.638544138268022,-0.0124035578975356,0.0223037855951606,0.578129539187173
"FERMENTATION.PWY..mixed.acid.fermentation","fermentation",3571,2549,68.94,"full.model",0.0960660823052135,"0-0.22","0-0.22",-7800.12731379794,0.169271716759663,1,0.039985878962536,1,0.0362657761454483,"0-0.09","0-0.09",-7799.91279017269,0.226876970947506,1,0.0620308357348703,1,0,"0-0.04","0-0.04",-7799.1826231196,1,1,1,1,0.867668141549338,"0.74-1.00","0.74-1.00",-7799.18262312745,0.0123364806559924,0.00219261074663168,1.84021267792759e-08,-0.0227136384697154,0.071822379167888,0.751814755752611,0.564990330953752,0.244250082164156,0.0207136614179564,0.00578907565151834,0.0636115861617464,0.92748732836376
"DTDPRHAMSYN.PWY..dTDP.L.rhamnose.biosynthesis.I","I",3571,0,100,"no.family.ID",0.112042108924431,NA,"0-0.27",-4415.49527688053,0.173626859915495,1,0.0235518731988473,1,0.0272614890149517,NA,"0-0.1",-4414.85122362789,0.452957703690519,1,0.108087031700288,1,0.00997632742934104,NA,NA,-4414.65291790474,0.683125596518846,1,0.14441613832853,1,0.850720074631277,NA,"0.7-0.97",-4414.56960358876,-0.00755475927198956,0.000850500042998234,6.52412270546016e-19,-0.0510738076378566,0.0278366920712267,0.0665404137813496,-0.110012087723821,0.0946904248559397,0.245313486900265,-0.00704250096903504,0.024663064862446,0.775223959125372
"PWY.5791..1.4.dihydroxy.2.naphthoate.biosynthesis.II..plants.","plants",3571,4151,49.42,"no.family.ID",0.0985698741982434,NA,"0-0.23",-7963.9261614773,0.17967415050836,1,0.0369219020172911,1,0.0135877081340215,NA,"0-0.07",-7963.11233528849,0.677754265529883,1,0.218167723342939,1,7.67582293999207e-08,NA,NA,-7963.02600271579,1,1,0.304031700288184,1,0.887842340909506,NA,"0.77-1",-7963.02600287247,0.00749946567849257,0.00228186433788794,0.00101422066042904,0.0690203648583156,0.0756158968280482,0.361360439657416,0.0198600032492444,0.255568621489083,0.938059468675813,0.0994781837280758,0.0665572172714212,0.135011934255744
"PWY.5837..1.4.dihydroxy.2.naphthoate.biosynthesis.I","I",3571,4151,49.42,"no.family.ID",0.0985698741982434,NA,"0-0.23",-7963.9261614773,0.17967415050836,1,0.0369219020172911,1,0.0135877081340215,NA,"0-0.07",-7963.11233528849,0.677754265529883,1,0.218167723342939,1,7.67582293999207e-08,NA,NA,-7963.02600271579,1,1,0.304031700288184,1,0.887842340909506,NA,"0.77-1",-7963.02600287247,0.00749946567849257,0.00228186433788794,0.00101422066042904,0.0690203648583156,0.0756158968280482,0.361360439657416,0.0198600032492444,0.255568621489083,0.938059468675813,0.0994781837280758,0.0665572172714212,0.135011934255744
"PWY.5920..superpathway.of.heme.biosynthesis.from.glycine","glycine",3571,6397,22.05,"full.model",0.091638290155736,"0-0.23","0-0.23",-7053.62818009665,0.188447948885813,1,0.0458668587896254,1,0.0497150020318909,"0-0.11","0-0.11",-7054.07481623555,0.105326323915321,1,0.0237161383285303,1,0,"0-0.04","0-0.04",-7052.76332514,1,1,1,1,0.858646707812373,"0.74-0.96","0.74-0.96",-7052.76332514135,-0.00106550310729973,0.00178488730579012,0.550535290827904,0.049818326108125,0.0580788063126972,0.391018827748974,-0.0941149350361474,0.198225403648048,0.634938475075632,0.100172449823943,0.0516268065412395,0.052340989729091
"THRESYN.PWY..superpathway.of.L.threonine.biosynthesis","biosynthesis",3571,0,100,"no.family.ID",0.111321399487774,NA,"0-0.26",-4188.16499089819,0.190425176456401,1,0.0241409221902017,1,0.0595454939674992,NA,"0.01-0.13",-4188.58391693934,0.110142385215372,1,0.0105835734870317,1,0.00858852188044777,NA,NA,-4187.35966559818,0.74746391869835,1,0.162205187319885,1,0.820544584664279,NA,"0.67-0.94",-4187.3078283688,-0.00566984001740936,0.000804375739172049,1.80537768119204e-12,-0.0690123717800885,0.0259160331307249,0.00774653949062131,0.0411476709114375,0.0888918868859027,0.643439140271452,-0.000805399156605739,0.0231560929537785,0.972254127200129
"PWY.6737..starch.degradation.V","V",3571,0,100,"full.model",0.111791217271585,"0-0.27","0-0.27",-4487.92669237644,0.192568785614288,1,0.0237507204610951,1,0.0488949719554204,"0-0.12","0-0.12",-4487.9268750754,0.192520924983208,1,0.0252654178674352,1,0.0151904821863607,"0-0.07","0-0.07",-4487.23541282169,0.574448684995238,1,0.0898149855907781,1,0.824123328586634,"0.66-0.97","0.66-0.97",-4487.07776506809,-0.00356787122309476,0.000873711162857169,4.43467606620794e-05,-0.0937387141340957,0.0282178196794174,0.000893847158392588,0.0378836063223987,0.0966764953549577,0.695162004538661,-0.0595952411162387,0.0251842186076007,0.0179633627956082
"P122.PWY..heterolactic.fermentation","fermentation",3571,5735,30.12,"full.model",0.0816685194381058,"0-0.2","0-0.2",-7761.58305962492,0.193272627517382,1,0.0619420749279539,1,0.0752075119015458,"0.02-0.13","0.02-0.13",-7763.69924986963,0.0149286078428944,1,0.00248760806916427,0.589563112391931,0,"0-0.04","0-0.04",-7760.73681299118,1,1,1,1,0.843123968660348,"0.73-0.94","0.73-0.94",-7760.73681299128,0.00107962336154346,0.00218936405495782,0.621926457901175,0.0769074357504877,0.0703548894112059,0.274334258058732,-0.509798815579778,0.241753496844375,0.0349657631520336,0.234286762011455,0.0629695264422953,0.000198720753346672
"GLYCOCAT.PWY..glycogen.degradation.I..bacterial.","bacterial",3571,2176,73.49,"full.model",0.0912429032495283,"0-0.23","0-0.23",-8183.95720718893,0.195994508419372,1,0.0464337175792507,1,0.102841476373723,"0.04-0.16","0.04-0.16",-8187.91536041901,0.00195823385217981,0.51697373697547,0.000112103746397695,0.0291469740634006,0,"0-0.04","0-0.04",-8183.12122081165,0.999981175829005,1,1,1,0.805915620376749,"0.68-0.92","0.68-0.92",-8183.12122081137,-0.00569048996317155,0.00248212240826211,0.021871598560363,0.156842568020428,0.0786183637435966,0.0460443610128077,0.114700573323623,0.272138229481232,0.673405276884222,0.227985470938519,0.0709015265124032,0.00130207177415124
"PWY0.1241..ADP.L.glycero..beta..D.manno.heptose.biosynthesis","biosynthesis",3571,3821,53.44,"no.family.ID",0.0846671983757353,NA,"0-0.21",-7448.84693990386,0.19805390738039,1,0.0566680115273775,1,0.0567711362598686,NA,"0-0.11",-7449.99185978259,0.0469687666399014,1,0.0133985590778098,1,1.24442028757354e-09,NA,NA,-7448.01860615207,1,1,0.333610374639769,1,0.858561664119976,NA,"0.73-1.00",-7448.01860628215,0.00793256588994741,0.00199668737420806,7.10138225164304e-05,0.128106161881318,0.0647603661360134,0.0479110148537315,-0.109950560115995,0.221441084465991,0.61952556440958,0.102741795974454,0.0576737078297323,0.0748418838257572
"ASPASN.PWY..superpathway.of.L.aspartate.and.L.asparagine.biosynthesis","biosynthesis",3571,0,100,"full.model",0.103326032486719,"0-0.22","0-0.22",-4015.6216975343,0.198774205321731,1,0.0315896253602305,1,0.0386691442342563,"0-0.1","0-0.1",-4015.39437080342,0.273981337821726,1,0.0529037463976945,1,0.00130296228400835,"0-0.05","0-0.05",-4014.79745552029,0.957246583917712,1,0.276766570605187,1,0.856701860995017,"0.72-1.00","0.72-1.00",-4014.79601855099,-0.00397700405027836,0.000760852085639075,1.72245535626716e-07,-0.0355914288224738,0.0248673189592644,0.152357673131621,-0.191853696367687,0.084654829683991,0.02343269195977,0.0258769677395189,0.0220479841992174,0.240528864458686
"PWY0.1296..purine.ribonucleosides.degradation","degradation",3571,1,99.99,"no.family.ID",0.0914428742020186,NA,"0-0.23",-4705.33309277078,0.205556468356264,1,0.0461455331412104,1,0.0578963807311547,NA,"0-0.12",-4706.21702227315,0.0663813357348065,1,0.0121703170028818,1,3.01695577317066e-10,NA,NA,-4704.53186812683,1,1,0.358753890489914,1,0.850660744765131,NA,"0.71-0.97",-4704.53186817038,-0.000968552386284415,0.000926701688823947,0.295948603675208,-0.0925556348627426,0.0300285601457095,0.00205439795906152,0.155092159633598,0.102713904181995,0.131057922027396,-0.0755584739567487,0.0267522560135123,0.00473725310035245
"P42.PWY..incomplete.reductive.TCA.cycle","cycle",3571,14,99.83,"no.family.ID",0.0931414707081828,NA,"0-0.23",-4477.11662508568,0.206009055762829,1,0.0437832853025937,1,0.0700006945266727,NA,"0.01-0.13",-4478.36396396232,0.0430374350733667,1,0.00411671469740634,0.930377521613833,1.81729169074126e-10,NA,NA,-4476.31699841483,1,1,0.370326801152738,1,0.836857834583415,NA,"0.72-1.00",-4476.31699841684,0.00239504535565196,0.000872084450531885,0.00602632312738543,-0.12645968763749,0.0280826539790485,6.6961623802937e-06,-0.0286042040485039,0.0963695642811643,0.766605599350551,0.0171882314243725,0.0251016201895697,0.493504281438981
